index,inchikey,smiles,homo,lumo,lumo_calib,homo_calib,PCE,PCE_calib
49960,KCMMONFCHKLYTA-UHFFFAOYNA-N,CN1C(=O)C(=CC2=C3OCCOC3=C(c3cnc(-c4c(F)ccc5nsnc45)nc3)[Si]2(C)C)C(=O)N(C)C1=O,-5.823236283,-3.047675064,-3.44707273549997,-5.8602065883963,2.86996303182975,5.12508955416586
49961,DGOWFFYECVQPKY-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc(F)c(-c3ncc(C4=C5OCCOC5=C[Si]4(C)C)cn3)c3nsnc23)C(=O)N(C)C1=O,-5.71408986052081,-3.37297595785925,-3.78996064946601,-5.83084801405482,6.09143112231278,7.59375965996457
49962,VUFXGZCRLPSBBR-VJSLDGLSNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4sc5ccc(C#N)cc5c4C(=O)O)cc3o2)C(=O)N(C)C1=O,-6.78729942137128,-3.64308017521591,-4.05899070859167,-6.89787695146239,0.744099983388294,1.24289240386752
49963,NKIDXWOTOBWONC-CSKMVECVNA-N,CN1C(=O)C(=Cc2ncc(C3=C4C(=O)N(C)C(c5sccc5C(=O)O)=C4C(=O)N3C)nn2)C(=O)N(C)C1=O,-5.76270025352817,-3.6923102915186,-4.23885061099596,-5.86840436284843,7.77594188073544,8.97510357579784
49964,LXTRLPWITOCSOY-CSKMVECVNA-N,CN1C(=O)C(=Cc2csc(C3=C4C(=O)N(C)C(c5cncnn5)=C4C(=O)N3C)c2C(=O)O)C(=O)N(C)C1=O,-5.93579959237495,-3.45330768989626,-4.02756449425361,-6.01828873297221,4.48996895595851,6.70781944143496
49965,NINLJYUKHQMSEK-UHFFFAOYNA-N,CN1C(=Cc2ccnc(-c3cnc(C(F)(F)F)nc3)n2)C(c2ccccc2)(c2ccccc2)c2ccccc21,-5.66218217401606,-2.13285127794832,-2.39203318854224,-5.66775046880351,0,0
49966,NMEODUIPIDSIOR-XYULLFFJNA-N,CN1C(=O)C(=Cc2onc(-c3nccc(-c4sccc4C(=O)O)n3)c2C(=O)O)C(=O)N(C)C1=O,-7.00956168203053,-3.46141203510801,-4.04059618534639,-7.07182212007074,0.251972001714096,0.774095913449423
49967,XEEDVUCOPNZXNZ-XYULLFFJNA-N,CN1C(=O)C(=Cc2csc(-c3ccnc(-c4nocc4C(=O)O)n3)c2C(=O)O)C(=O)N(C)C1=O,-7.08988410616106,-3.11093972622497,-3.56840740132158,-7.17725681282092,0.007176372370222,0.188848427191318
49968,RELQYLOBRCDUJI-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)cc(-c3nccc(-c4ccsc4C(=O)c4ccoc4)n3)c3nsnc23)C(=O)N(C)C1=O,-6.55833989953955,-3.33728194979226,-3.72255451606732,-6.64970804253449,0.751410502280076,1.33781744282183
49969,PNHYNLBYCQEHGU-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cocc2C(=O)c2sccc2-c2ccnc(-c3cc(F)cc4nsnc34)n2)C(=O)N(C)C1=O,-6.74782649229447,-2.93855801578846,-3.24658801699602,-6.83338518210816,0.067806726265791,0.248129446113504
49970,FFWUVOCSUAGLRF-LNNLXFCONA-N,CN1C(=O)C(=Cc2sc(-c3ncnc(C(=O)O)n3)c3c2OCCS3)C(=O)N(C)C1=O,-6.63015742811533,-3.55896415474974,-4.05274507277569,-6.71285266156681,0.979198793621723,1.96885631866044
49971,ZOSCZPCVGHTGJS-VJSLDGLSNA-N,CN1C(=O)C(=CC2=C3OCCOC3=C(c3ccc(C(=O)c4cocc4C(=O)O)s3)[Si]2(C)C)C(=O)N(C)C1=O,-5.98645100600631,-3.42026282841821,-3.9154421055139,-6.10846806162728,3.88905774624204,5.39623216997154
49972,KJTLUMCGTFSBBC-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(C(=Cc3c(F)c(F)c(F)c(F)c3F)c3c(F)c(F)c(F)c(F)c3F)n2)C(=O)N(C)C1=O,-6.92223838906114,-2.90256113584472,-3.38509151549146,-6.96965726973066,0.002875290070889,0.229586997547506
49973,FFTURUUQSACUDO-UHFFFAOYNA-N,CN1C(=O)C(=CC(=C(c2ccncn2)c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)C(=O)N(C)C1=O,-6.94646205717477,-3.66385623078368,-4.05780361247449,-6.96121427385258,0.528032147781405,1.08529485014148
49974,IENJHFLNLVSMLV-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(-c3ccc(C(=O)c4cocc4-c4ncccn4)s3)c3c2OCCS3)C(=O)N(C)C1=O,-5.84341275670739,-3.03751507031227,-3.63441763108527,-5.93967891872042,2.66294757790096,5.5003764747011
49975,FZHQUJVYXLCEBA-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(-c3cocc3C(=O)c3ccc(-c4scc5c4SCCO5)s3)n2)C(=O)N(C)C1=O,-5.59577846462452,-3.40517651749808,-3.94074554566826,-5.69520562754965,0,0
49976,CFJZURBODUOCLF-UHFFFAOYNA-N,CN1C(=O)C(=C[Si]2(c3ncc(C4=CC(=C(C#N)C#N)C=CS4)cn3)C=C3OCCOC3=C2)C(=O)N(C)C1=O,-5.89692887351318,-3.18654331829018,-3.65579661015327,-5.89615363946132,3.17430763632498,6.07865856255959
49977,XQYYGAVSTWEGRY-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3cnc([SiH]4C=C5OCCOC5=C4)nc3)S2)C(=O)N(C)C1=O,-5.93095787159959,-4.06009417694052,-4.60867943956387,-6.01204547673126,7.7826056980525,6.80083782010995
49978,ZSBCYQXBCJVKPC-UHFFFAOYNA-N,Cc1nc2csc(-c3cnc(-c4c(F)cc(C=C5C(=O)N(C)C(=O)N(C)C5=O)c5nsnc45)nc3)c2nc1C,-6.02077006436717,-3.30897154926205,-3.7457499361056,-6.1435349680052,2.97120668703748,4.33707124538314
49979,HMOAXZBRWWAYLL-UHFFFAOYNA-N,Cc1nc2c(C=C3C(=O)N(C)C(=O)N(C)C3=O)sc(-c3cnc(-c4c(F)ccc5nsnc45)nc3)c2nc1C,-6.095350128,-3.51636724357367,-3.89977297794081,-6.14419500778443,3.5410169655989,5.01691190007312
49980,XNIHABDRYWLILO-XCOYIDDENA-N,CN1C(=O)C(=Cc2cc3c(=O)[nH]c(=O)c4c(-c5nccc(C(=O)O)n5)cc5c(=O)[nH]c(=O)c2c5c34)C(=O)N(C)C1=O,-7.54257188812767,-4.10248510195309,-4.6384788719419,-7.62576907333461,0.223777080954418,0.383880817921997
49981,FHWADSAGRUTCFH-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc3c(s2)-c2sc(-c4ccnc(-c5nccnn5)n4)cc2C3=C(C#N)C#N)C(=O)N(C)C1=O,-6.4219338798243,-4.15692446605759,-4.69437524755925,-6.51983701362775,3.80559025429762,3.25790943629152
49982,QBJLXXZCUPHWEE-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cnc(-c3nccc(-c4cc5c(s4)-c4sccc4C5=C(C#N)C#N)n3)nn2)C(=O)N(C)C1=O,-6.30937798617161,-3.88672791849098,-4.49501638526941,-6.4142227052973,3.69671335950907,4.23198460118407
49983,KRHNYIBVLXHTQY-UHFFFAOYNA-N,O=c1ccccn1-c1ncnc(-n2ccccc2=O)n1,-6.4490981265,-2.4762359895,-2.76244174820087,-6.43755167431845,0.01080845352255,0.204395707454434
49984,AUMJNOJTSHTBPI-VJSLDGLSNA-N,CN1C(=O)C(=Cc2onc(-c3sc4ccc(C#N)cc4c3C(F)(F)F)c2C(=O)O)C(=O)N(C)C1=O,-7.14082752949981,-3.74295311348134,-4.36279063285773,-7.23167863544802,0.347517821982376,0.824914898331308
49985,QENQKDXTIOQIHX-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cnc(-c3ncnc(-c4sc(C#N)cc4C#N)n3)nn2)C(=O)N(C)C1=O,-7.04277094987166,-4.07082969851053,-4.60488389288233,-7.13749798225006,0.891869824220053,1.21906560655301
49986,PRNXPYVVPFELSR-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3ncnc(-c4nccnn4)n3)c2C#N)C(=O)N(C)C1=O,-7.00843372737972,-3.6098083587435,-4.0144920249695,-7.09649812773832,0.381614046390342,0.672281808025922
49987,CHBNEEGPZCFSNR-NSJMMFDCNA-N,CN1C(=O)C(=Cc2cc3c(s2)-c2sc(-c4nccc(-c5sccc5C(=O)O)n4)cc2[Si]3(C)C)C(=O)N(C)C1=O,-5.78071889324602,-3.05958044324602,-3.60262048288214,-5.87330060364178,3.28496122814945,5.99972999152847
49988,IAWJIXKDOVVTEQ-NSJMMFDCNA-N,CN1C(=O)C(=Cc2csc(-c3ccnc(-c4cc5c(s4)-c4sccc4[Si]5(C)C)n3)c2C(=O)O)C(=O)N(C)C1=O,-5.79541188239938,-2.74017449706818,-3.29795607994904,-5.93622877884588,1.5744292494386,3.52110167640372
49989,VRNGKNMGMKZRNY-UHFFFAOYNA-N,Cc1nc2csc(-c3ncc(-c4sc(C=C5C(=O)N(C)C(=O)N(C)C5=O)c5c4SCCS5)cn3)c2nc1C,-5.80583080213092,-3.08874021633026,-3.67273173673053,-5.92538141984808,3.2873971874998,5.88270609541052
49990,KNAKXFIUFBHHBQ-UHFFFAOYNA-N,Cc1nc2c(C=C3C(=O)N(C)C(=O)N(C)C3=O)sc(-c3ncc(-c4scc5c4SCCS5)cn3)c2nc1C,-5.75396009827225,-3.2925775245,-3.83540990527254,-5.84373158047587,5.11557258166443,7.71469277353125
49991,OXJZUNMRWPIHBG-UHFFFAOYNA-N,c1nc(-c2nc3sccc3s2)nc(-c2nc3sccc3s2)n1,-6.4490981265,-2.775561219,-3.18652607009416,-6.60984360512638,0.208828803790471,0.454461928805012
49992,SXNYXBGWORCLRU-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(C#N)c(-c3nccc(-c4c(F)c(F)cc5nsnc45)n3)c2C#N)C(=O)N(C)C1=O,-7.11653061755111,-3.63996525882867,-3.97186942181641,-7.20426208232941,0.296876253390663,0.47199409301269
49993,QGCNJQLWYKHBGT-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3ccnc(-c4c(C#N)csc4C#N)n3)c3nsnc23)C(=O)N(C)C1=O,-7.0733669325804,-3.68811474677524,-3.96627324566744,-7.1182920845014,0.380047407770388,0.571208716865152
49994,RAPNIHTWDUDAKJ-UHFFFAOYNA-N,c1nc(C2COc3cscc3S2)nc(C2COc3cscc3S2)n1,-5.9048704365,-2.3673904515,-2.73934945497981,-6.04614090613236,0.43732078952104,0.804056213261108
49995,AWIBIOIOGATAEJ-ZYMSVLFVNA-N,CN1C(=O)C(=Cc2ccc3c(c2)sc2cc(-c4ccnc(C(=O)O)n4)cc4ccn3c42)C(=O)N(C)C1=O,-5.77972473102199,-3.18982340180585,-3.82205203986222,-5.93809520819021,4.17051482970682,6.57405088173073
49996,JEZSDGPIJZLJLQ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3ncnc(-c4c(F)c(F)cc5nsnc45)n3)c2C#N)C(=O)N(C)C1=O,-7.30831869298859,-3.6241784196392,-3.85759106082733,-7.39908401027213,0.125763500758734,0.198832379285668
49997,PRPLBPWHNFPRHL-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3ncnc(-c4sc(C#N)cc4C#N)n3)c3nsnc23)C(=O)N(C)C1=O,-7.18886516037146,-3.78219349243778,-4.10471762477629,-7.2909300252345,0.327524491986087,0.462825650252595
49998,IQMPIHCPAVMNMB-PKRZOPRNNA-N,CN1C(=O)C(=Cc2sc3c(sc4c(F)c(-c5nccc(C(=O)O)n5)sc43)c2F)C(=O)N(C)C1=O,-6.476309511,-3.483057216,-3.89839880131507,-6.5287806084226,1.31645671340785,2.40750367065075
49999,AEQFGIMQPKRPSJ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc(F)c(-c3cnc(-c4c(F)c(F)cc(F)c4F)nc3)c3nsnc23)C(=O)N(C)C1=O,-6.80279873887585,-3.86370482084409,-4.2242184531938,-6.93577129158366,1.15702399892581,1.45286803634105
50000,SJANSLNTVHXGBV-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3ncc(-c4c(F)ccc5nsnc45)cn3)c(F)c2F)C(=O)N(C)C1=O,-6.78744709871461,-3.2866713453927,-3.64872294948115,-6.84228369308772,0.337854122841205,0.661592704942459
50001,VHSFEXJTTGEECA-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3cnc(C4=CC(=C(C#N)C#N)C=CO4)nc3)n2)C(=O)N(C)C1=O,-6.3273170103289,-3.85245997961247,-4.33993084132347,-6.36236237339982,3.43397666052578,4.54504432135597
50002,DSWDINKPJUOPTJ-UHFFFAOYNA-N,C=Cc1ccnc(-c2cnc(C3=CC(=C(C#N)C#N)C=C(C=C4C(=O)N(C)C(=O)N(C)C4=O)O3)nc2)n1,-6.313041204,-3.8368052145,-4.35203392091995,-6.39178393054769,3.47706794188246,4.33565192986361
50003,DRSMYBMUORVCJE-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4ncc(-c5c(F)c(F)cc(F)c5F)cn4)cc3o2)C(=O)N(C)C1=O,-6.639577818,-3.4558458315,-3.87135837441352,-6.77218197480051,0.764563646553554,1.27945025033569
50004,BKKUOMDCJDMPES-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3cnc(-c4ccc5ncoc5c4)nc3)c(F)c2F)C(=O)N(C)C1=O,-6.585155049,-3.4014230625,-3.75090619271039,-6.65449815216302,0.789871291979617,1.40488355067661
50005,MICNBEDADGSHRD-PKRZOPRNNA-N,CN1C(=O)C(=Cc2onc(-c3ncnc(-c4nccnn4)n3)c2C(=O)O)C(=O)N(C)C1=O,-7.14333137286553,-3.46059646796996,-3.9781925065277,-7.21239677833402,0.139703288045108,0.46586500541128
50006,BKAZJZCCIXNWJB-PKRZOPRNNA-N,CN1C(=O)C(=Cc2cnc(-c3ncnc(-c4nocc4C(=O)O)n3)nn2)C(=O)N(C)C1=O,-6.88549746066932,-3.8644869392523,-4.27865759509008,-6.95873003530829,0.921975480756266,1.46338807966927
50007,DFQRQGAPVYROTH-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cnc(-c3nccc(C4=CC(=C(C#N)C#N)C=CO4)n3)nn2)C(=O)N(C)C1=O,-6.59982351450708,-3.77278111174999,-4.36380681655971,-6.63494592283957,1.63429964435344,2.92870055853223
50008,HWCAVUUPZKRKJK-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3ccnc(-c4nccnn4)n3)O2)C(=O)N(C)C1=O,-6.58809428139164,-4.07609868243494,-4.61351753121276,-6.66199320288091,2.62783697839544,2.79001031598068
50009,MYJQZZJPOOALTJ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc3nc(C4=C5C(=O)N(C)C(C6=CC(=C(C#N)C#N)C=CO6)=C5C(=O)N4C)oc3c2)C(=O)N(C)C1=O,-6.07988972471577,-4.09345865621577,-4.61590117397238,-6.0890695561604,6.35603070867732,6.12773337515597
50010,KKNINQWIIOBMTN-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(C3=C4C(=O)N(C)C(c5nc6ccccc6o5)=C4C(=O)N3C)O2)C(=O)N(C)C1=O,-5.932081821,-4.05456145593225,-4.49934645013029,-5.97244066619501,7.75869143281842,7.6030855820182
50011,MVLVZMDIVZIHCP-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncnc(C=C3SC(=S)N(C)C3=O)n2)SC1=S,-6.53073228,-3.428634447,-3.88009736167473,-6.57658742629057,0.955014460640486,2.08247831669856
50012,QQKPUCWNTVIMDF-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc(C(=O)c3ccoc3-c3cnc(C#N)nc3)s2)C(=O)N(C)C1=O,-6.99142849122502,-3.7066492624403,-4.34114738226468,-7.04033528590349,0.504900005432057,1.29542643187758
50013,BTLFCDYYSUCIHO-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncc(-c3ccc(C(=O)c4cocc4-c4ncccn4)s3)nn2)C(=O)N(C)C1=O,-6.66631190985817,-3.42863672286267,-4.02845034320521,-6.74526169587388,0.689200153734246,1.75144422247942
50014,ZCFRXOBCMMIWQS-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(-c3cocc3C(=O)c3ccc(-c4cncnn4)s3)n2)C(=O)N(C)C1=O,-6.61666690938536,-3.57077040681854,-4.12493452777579,-6.67358026091254,1.06775662868018,2.32750290821627
50015,UYDXFGYFVRDVLS-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc3c(c2)sc2cc(-c4cnc(C#N)nc4)cc4ccn3c42)C(=O)N(C)C1=O,-5.87834638535757,-3.2381547555,-3.80711776417302,-6.01200297019493,3.63795040657381,5.7773372838656
50016,FYZCDSCBYNYQAZ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(C=Cc3ccnc(-c4cocc4C(=O)c4cccs4)n3)n2)C(=O)N(C)C1=O,-6.60025036301418,-2.85237518391393,-3.43586311964975,-6.7073972694272,0.126420399889784,0.629389246148801
50017,JGSSRLRYAMYQFZ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccsc2C(=O)c2cocc2-c2nccc(C=Cc3ccncn3)n2)C(=O)N(C)C1=O,-6.65278079628848,-3.19216402125347,-3.6013604416777,-6.70280770215641,0.403276261572948,0.85631922167877
50018,WAWUOTMLGZGTDG-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cnc(-c3ccnc(-c4ccncn4)n3)nn2)C(=O)N(C)C1=O,-6.90745176100595,-3.88485676439346,-4.50904829486671,-6.99614869594856,0.906774929726818,1.59575970781597
50019,DUKHOHHFZXQBGR-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(-c3nccc(-c4nccnn4)n3)n2)C(=O)N(C)C1=O,-6.98077178128584,-2.89610720133414,-3.52477242327774,-7.13632108736032,0.000424123510503,0.190057902499571
50020,CKIDSNBCHPWVBK-UHFFFAOYNA-N,Cc1nc2csc(-c3nccc(-c4ncc(C=C5C(=O)N(C)C(=O)N(C)C5=O)nn4)n3)c2nc1C,-5.98650459,-3.70002017050937,-4.34102232845146,-6.08503979296861,5.44860937400056,6.81157300267961
50021,BYMDDLXTAVNOPH-UHFFFAOYNA-N,Cc1nc2c(C=C3C(=O)N(C)C(=O)N(C)C3=O)sc(-c3nccc(-c4nccnn4)n3)c2nc1C,-6.08949605104294,-3.31737559793264,-3.97871913722655,-6.23610169907882,2.53355427671171,4.5891707516116
50022,GXQRTKCFXZFARC-UHFFFAOYNA-N,CN1C(=O)C(=CC2=C3OCCOC3=C(c3cocc3C(=O)c3ccc(-c4cncnn4)s3)[Si]2(C)C)C(=O)N(C)C1=O,-5.71415439101186,-3.01014348985782,-3.61446697402018,-5.80782883401238,3.51738148042117,6.76731896487441
50023,NRPBRFPZTYDRDM-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncc(-c3ccc(C(=O)c4cocc4C4=C5OCCOC5=C[Si]4(C)C)s3)nn2)C(=O)N(C)C1=O,-5.45705002754163,-3.47110298526433,-4.13745997837627,-5.57214899624043,0,0
50024,KSOSQTXAJYEFIG-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc3nc(-c4cocc4C(=O)c4ccc(-c5c(C#N)csc5C#N)s4)oc3c2)C(=O)N(C)C1=O,-6.60067260616827,-3.10517643299863,-3.6701824875119,-6.722930244739,0.37903991236358,0.975975145287744
50025,VIEZRMKQCIUBDP-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(C#N)c(-c3ccc(C(=O)c4cocc4-c4nc5ccccc5o4)s3)c2C#N)C(=O)N(C)C1=O,-6.43966388672287,-3.84847017713186,-4.38492512100687,-6.53068784046148,2.73248226945424,3.50666625231843
50026,QMIILCIDOZHUJG-CSKMVECVNA-N,C=Cc1ccnc(-c2sc3ccc(C#N)cc3c2-c2onc(C=C3C(=O)N(C)C(=O)N(C)C3=O)c2C(=O)O)n1,-6.69375072266297,-3.06583716798338,-3.52473514906457,-6.82346378486367,0.227495903469758,0.549480829225978
50027,HJJJDMNQZBASIF-CSKMVECVNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3sc4ccc(C#N)cc4c3-c3oncc3C(=O)O)n2)C(=O)N(C)C1=O,-6.69950898283162,-3.78232487502161,-4.14545387309267,-6.82871124605663,1.32672133715659,1.70071752689289
50028,JEFVJNKOWXVXSH-UHFFFAOYNA-N,N#CC(C#N)=C1OC(c2ccccc2)(c2ccccc2)C(c2ncnc(C3=C(C#N)C(=C(C#N)C#N)OC3(c3ccccc3)c3ccccc3)n2)=C1C#N,-7.2110168925,-4.462667058,-4.80459806669479,-7.22202194159701,0.966476564542566,0.908153204035939
50029,LHWGWWUCZJQOKN-UHFFFAOYNA-N,CN1C(=CC=Cc2ccnc(-c3cnc(C#N)nc3)n2)C(c2ccccc2)(c2ccccc2)c2ccccc21,-5.40720142088366,-2.51492975684537,-2.8057413153336,-5.45474212527463,0,0
50030,JXJPWHHZFPFERT-LNNLXFCONA-N,CN1C(=O)C(=Cc2sc(-c3ncnc(C(=O)O)n3)c3c2SCCO3)C(=O)N(C)C1=O,-6.55793231446216,-3.64629397052621,-4.23057407136589,-6.65035424025961,1.46368613226092,2.67287330833139
50031,PNCXMWGLWQZCED-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc(C(=O)c3ccoc3-c3ncnc(C4=CC(=C(C#N)C#N)C=CO4)n3)s2)C(=O)N(C)C1=O,-6.53402260913809,-3.48966286764186,-4.03135761065035,-6.54938169471624,1.1243884863018,2.714435375873
50032,CPIAMXSSQUTVGY-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3ncnc(-c4occc4C(=O)c4cccs4)n3)O2)C(=O)N(C)C1=O,-6.47394262642534,-3.93017231260423,-4.47552733780494,-6.56620313351229,2.82120955648704,3.35690096305628
50033,HTNBSAAGQHPNEE-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc(C(=O)c3ccoc3-c3nccc(-c4c(F)c(F)cc(F)c4F)n3)s2)C(=O)N(C)C1=O,-6.68452463274029,-3.31128370667113,-3.87018240638257,-6.79896276643585,0.505357998939386,1.19443669271993
50034,NDFREEFPYJWITJ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3ccnc(-c4occc4C(=O)c4cccs4)n3)c(F)c2F)C(=O)N(C)C1=O,-6.50562101600203,-3.38717398236712,-3.92037900692045,-6.62575426421053,0.930258431549352,1.98538847755235
50035,CITAOYUNSVFJMH-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(-c3ncnc(-c4cc5ccn6c7ccccc7sc(c4)c56)n3)n2)C(=O)N(C)C1=O,-5.39652943053706,-2.88440986293339,-3.46371958574014,-5.56696990361966,0,0
50036,YSCSSCHNRSAVGI-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc3c(c2)sc2cc(-c4ncnc(-c5ccncn5)n4)cc4ccn3c42)C(=O)N(C)C1=O,-5.5946011007137,-3.07317010946113,-3.63334760247402,-5.76294144370563,0,7.41049744285691
50037,LRPDLTTXEMDHNG-GLAYEKRENA-N,CN1C(=O)C(=Cc2cc3ccn4c5ccc(-c6c(C(=O)O)sc7ccc(C#N)cc67)cc5sc(c2)c34)C(=O)N(C)C1=O,-5.6217603839647,-2.80512791453808,-3.32153700722786,-5.79128380219123,0,4.98748912988961
50038,BYRIFKCKFWETSQ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4cocc4C(=O)c4ccc(-c5nc6ccccc6o5)s4)cc3o2)C(=O)N(C)C1=O,-6.40814148616101,-3.30332906665755,-3.79507261723004,-6.50999192454684,1.01305844402315,2.13289931158583
50039,AXEFIKIVHDPORP-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc3ccn4c5ccc(-c6ccnc(C#N)n6)cc5sc(c2)c34)C(=O)N(C)C1=O,-5.79378460351312,-2.97043386263335,-3.53237589206309,-5.94938916721047,2.66258001575966,4.81934170307532
50040,IEASUBPKVCITNM-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncc(-c3cocc3C(=O)c3ccc(-c4cocc4C(=O)c4cccs4)s3)nn2)C(=O)N(C)C1=O,-6.47039538700335,-3.06797231571461,-3.68936453661659,-6.5995406116835,0.512642507462579,1.44476805741567
50041,UJVPNEXHARROOD-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccsc2C(=O)c2cocc2-c2ccc(C(=O)c3cocc3-c3cncnn3)s2)C(=O)N(C)C1=O,-6.34830595315578,-3.2884387845473,-3.87603639808941,-6.44206884905624,1.20863807989775,2.83381543711757
50042,OEVCRFBCCXWUBH-UHFFFAOYNA-N,O=C(c1cocc1C1COc2nsnc2O1)c1sccc1-c1nccc(-c2c3c(cc4cscc24)N=S=N3)n1,-5.70532688846261,-3.66445155466467,-4.01505438673753,-5.90161030849747,8.32128429552044,7.95003134140611
50043,YWZDNJQEQIQPSN-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(C3=C4C(=O)N(C)C(c5ncccn5)=C4C(=O)N3C)c3c2OCCS3)C(=O)N(C)C1=O,-5.43198311430601,-3.27445402832868,-3.84477195244509,-5.55171019798564,0,0
50044,FAFUVUTYYMJFQL-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(C3=C4C(=O)N(C)C(c5scc6c5SCCO6)=C4C(=O)N3C)n2)C(=O)N(C)C1=O,-5.24630051195171,-3.3123611403092,-3.776715680001,-5.32326039261171,0,0
50045,BYUCITHKERJWTM-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3ccnc(C4=CC=CC5N=C(F)C(F)=NC45)n3)n2)C(=O)N(C)C1=O,-6.2283320125162,-3.62976444837198,-4.1332292622711,-6.29487311590228,3.17146776662757,4.6284882656456
50046,BFQFEIBFDYJMHI-UHFFFAOYNA-N,C=Cc1ccnc(-c2ccnc(C3=CC=C(C=C4C(=O)N(C)C(=O)N(C)C4=O)C4N=C(F)C(F)=NC34)n2)n1,-6.33996073858716,-3.41782468204034,-3.90168217652846,-6.40938244533918,1.66370647982113,3.10778369070948
50047,HAMUZWRQRCAGSD-NSJMMFDCNA-N,CN1C(=O)C(=Cc2occc2C(=O)c2ccc(-c3cocc3C(=O)c3ccc(C(=O)O)s3)s2)C(=O)N(C)C1=O,-6.37744670533409,-3.07300170250703,-3.76013485159839,-6.45202753270148,0.698450061948759,2.31996701275596
50048,HRGUQZTURIIJEG-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc(C(=O)c3cocc3-c3sc(C#N)cc3C#N)s2)C(=O)N(C)C1=O,-7.06274010791369,-3.60394546623369,-4.21594545882331,-7.12170831617136,0.316234354634053,0.905445662795019
50049,MCBFAMZOMGDVKI-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3cocc3C(=O)c3cccs3)c2C#N)C(=O)N(C)C1=O,-6.84540179150709,-3.29978325751402,-3.75734769068582,-6.87806047597449,0.282220745382136,0.72247181604476
50050,USBQAFWEEKAEOX-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc3c(s2)-c2sc(C4=C5C(=O)N(C)C(C#N)=C5C(=O)N4C)cc2[Si]3(C)C)C(=O)N(C)C1=O,-5.7960248985,-3.77161994469738,-4.30216620309427,-5.8604351820808,7.90344566263827,9.09437162822257
